ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre de la descarga 1,URL de la descarga 1
,simple,PRH178,HELADO DE UVA GRACHOC 100GR,1,0,visible,"Es la materia prima esencial para la elaboración de exquisitos helados, paletas de crema y aguas frescas.","Es la materia prima esencial para la elaboración de exquisitos helados, paletas de crema y aguas frescas.",,,taxable,,1,,,0,1,,,,,1,,,0.53,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH179,MERMELADA DE MANZANA INPA 3KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH180,JARABE DE GOMA GARLIN 0.70LT,1,0,visible,La azúcar refinada se mezcla con agua y se somete a un exclusivo proceso de cocción para obtener un delicioso melado cuyo dulzor tiene múltiples usos,La azúcar refinada se mezcla con agua y se somete a un exclusivo proceso de cocción para obtener un delicioso melado cuyo dulzor tiene múltiples usos,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH181,JARABE DE GRANADINA GARLIN 0.70LT,1,0,visible,"El jarabe de granadina Garlin es fabricado con la mejor esencia de granada para obtener un producto de calidad superior. Uso: Repostería, Coctelería, Raspados y Bebida Refrescante.","El jarabe de granadina Garlin es fabricado con la mejor esencia de granada para obtener un producto de calidad superior. Uso: Repostería, Coctelería, Raspados y Bebida Refrescante.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH182,CREMA DE COCO FLOWER 400GR,1,0,visible,"La crema de coco es muy relacionada y usada en la cocina, para preparar deliciosos postres y platillos","La crema de coco es muy relacionada y usada en la cocina, para preparar deliciosos postres y platillos",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH183,CREMA CHOCO AVELLANA KEM 900GRS,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH184,CHOCOTINA FRESA 500GR,1,0,visible,"Es un producto versátil y práctico, con la textura más cremosa, que además ofrece variedad de sabores. Puede utilizarse de manera directa en cubiertas y rellenos.","Es un producto versátil y práctico, con la textura más cremosa, que además ofrece variedad de sabores. Puede utilizarse de manera directa en cubiertas y rellenos.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH185,LECHE CONDENSADA FLOWER 1 KILOGRAMO,1,0,visible,"La leche condensada es una leche dulce y espesa que se obtiene al evaporar parte del agua de la leche y añadir azúcar, es un ingrediente muy popular en la repostería. Tiene un alto valor energético y nutritivo, pero también un alto contenido de azúcar y calorías.","La leche condensada es una leche dulce y espesa que se obtiene al evaporar parte del agua de la leche y añadir azúcar, es un ingrediente muy popular en la repostería. Tiene un alto valor energético y nutritivo, pero también un alto contenido de azúcar y calorías.",,,taxable,,1,,,0,1,,,,,1,,,5.44,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH186,LECHE CONDENSADA FLOWER 250 GRAMOS,1,0,visible,"La leche condensada es una leche dulce y espesa que se obtiene al evaporar parte del agua de la leche y añadir azúcar, es un ingrediente muy popular en la repostería. Tiene un alto valor energético y nutritivo, pero también un alto contenido de azúcar y calorías.","La leche condensada es una leche dulce y espesa que se obtiene al evaporar parte del agua de la leche y añadir azúcar, es un ingrediente muy popular en la repostería. Tiene un alto valor energético y nutritivo, pero también un alto contenido de azúcar y calorías.",,,taxable,,1,,,0,1,,,,,1,,,1.61,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH187,LECHE CONDENSADA FLOWER 4.5 KILOGRAMOS,1,0,visible,"La leche condensada es una leche dulce y espesa que se obtiene al evaporar parte del agua de la leche y añadir azúcar, es un ingrediente muy popular en la repostería. Tiene un alto valor energético y nutritivo, pero también un alto contenido de azúcar y calorías.","La leche condensada es una leche dulce y espesa que se obtiene al evaporar parte del agua de la leche y añadir azúcar, es un ingrediente muy popular en la repostería. Tiene un alto valor energético y nutritivo, pero también un alto contenido de azúcar y calorías.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH188,CHOCOTINA MALTA 500GR,1,0,visible,"Es un producto versátil y práctico, con la textura más cremosa, que además ofrece variedad de sabores. Puede utilizarse de manera directa en cubiertas y rellenos.","Es un producto versátil y práctico, con la textura más cremosa, que además ofrece variedad de sabores. Puede utilizarse de manera directa en cubiertas y rellenos.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH189,LECHE CONDENSADA AFRUSUR 380GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,,,,,,,
,simple,PRH190,LECHE CONDENSADA NESTLE 395GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH191,COLORANTE LIPOSOLUBLE NEGRO 15ML,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH192,LECHE EVAPORADA BAKER´S CORNER 354ML,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH193,LECHE EVAPORADA FAT FREE GREAT VALUE 354ML,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH194,LECHE EVAPORADA KIRKLAND 354ml,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH195,LECHE EVAPORADA NESTLE 395ML,1,0,visible,La Leche Evaporada agrega esa cremosidad ideal a tus creaciones.,La Leche Evaporada agrega esa cremosidad ideal a tus creaciones.,,,taxable,,1,,,0,1,,,,,1,,,2.79,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH196,LECHE EVAPORADA RED & WHITE 354ML,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH197,LECHE EVAPORADA WEPA 400GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH198,LEVADURA INSTAFERM 450GR UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH199,LEVADURA INSTAFERM 125GR UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH20,REPOSTERIA CHOCOLATE DE LECHE 1KG,1,0,visible,"<p>El chocolate de repostería de leche, a diferencia de otras variedades, se caracteriza por su capacidad para fundirse de manera homogénea y mantener una textura suave incluso después de enfriarse.<br></p>","<p>El chocolate de repostería de leche, a diferencia de otras variedades, se caracteriza por su capacidad para fundirse de manera homogénea y mantener una textura suave incluso después de enfriarse.<br></p>",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH200,LEVADURA INSTANT SUCCESS 450GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH201,LEVADURA 100 GRAMOS,1,0,visible,"La levadura es ampliamente utilizada en diversos procesos industriales tales como la producción de cerveza, la elaboración de pan, la producción de antibióticos, entre otros.","La levadura es ampliamente utilizada en diversos procesos industriales tales como la producción de cerveza, la elaboración de pan, la producción de antibióticos, entre otros.",,,taxable,,1,,,0,1,,,,,1,,,01.09,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH202,MANI CONFITADO GRACHOC 500GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Frutos Secos,,,,,,,,,,,,,,,,,,
,simple,PRH204,MEJORADOR DE PANIFICACION 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH205,MEJORADOR K-1000 KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH206,MERMELADA DE FRESA INPA 3KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH207,MERMELADA DE GUAYABA FLOWER 10KG,1,0,visible,La mermelada de guayaba es la jalea de una fruta muy caribeña que se consume a lo largo y ancho del territorio nacional,La mermelada de guayaba es la jalea de una fruta muy caribeña que se consume a lo largo y ancho del territorio nacional,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH208,MERMELADA DE GUAYABA FLOWER 18KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH209,MERMELADA DE GUAYABA FLOWER 5 KILOGRAMOS,1,0,visible,"Es la jalea de una fruta muy caribeña como lo es la guayaba. Puede ser usada para tus galletas, postres o bebidas. Es antioxidante, contiene Vitamina C. Reduce el colesterol. Protege el corazón.","Es la jalea de una fruta muy caribeña como lo es la guayaba. Puede ser usada para tus galletas, postres o bebidas. Es antioxidante, contiene Vitamina C. Reduce el colesterol. Protege el corazón.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH210,GELATINA DE TUTTI AZUL GRACHOC 100GR,1,0,visible,"La gelatina suelen ser un postre clásico y sencillo, pero cuando combinas los sabores de la fruta obtienes un postre elegante y sofisticado. Se destaca tanto por su alto valor nutritivo como por su bajo contenido de calorías. ","La gelatina suelen ser un postre clásico y sencillo, pero cuando combinas los sabores de la fruta obtienes un postre elegante y sofisticado. Se destaca tanto por su alto valor nutritivo como por su bajo contenido de calorías. ",,,taxable,,1,,,0,1,,,,,1,,,0.74,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH211,PUDIN DE VAINILLA 100 GRAMOS,1,0,visible,"Un postre que se elabora vertiendo leche, de suave contectura muy dulce. Sabor a fresa.","Un postre que se elabora vertiendo leche, de suave contectura muy dulce. Sabor a fresa.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH212,SIROPE DE CHOCOLATE MC LAUS 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH213,COLORANTE LIPOSOLUBLE MORADO 15ML,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH216,AREQUIPE INDUSTRIAL FLOWER 5 KG,1,0,visible,"El arequipe es un dulce elaborado a base de leche y azúcar. Consumir este dulce mejora el ánimo y aumenta las energías estimuladas por la glucosa.  Usado para el relleno de postres, tortas u potros.","El arequipe es un dulce elaborado a base de leche y azúcar. Consumir este dulce mejora el ánimo y aumenta las energías estimuladas por la glucosa.  Usado para el relleno de postres, tortas u potros.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH218,AREQUIPE DE RELLENO FLOWER 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH220,PUDIN DE FRESA KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH222,AREQUIPE EL CORRAL 5KG,1,0,visible,"Producto preparado y listo para consumir, especial para cubrimiento y decoración de productos que no requieran ser sometidos a temperaturas de horneo. Como tortas, milhojas, obleas, brownies, bombas, donas, profiteroles, canolos, alfajores, postres, helados, galletas, entre otros.","Producto preparado y listo para consumir, especial para cubrimiento y decoración de productos que no requieran ser sometidos a temperaturas de horneo. Como tortas, milhojas, obleas, brownies, bombas, donas, profiteroles, canolos, alfajores, postres, helados, galletas, entre otros.",,,taxable,,1,,,0,1,,,,,1,,,31.73,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH223,MERMELADA DE GUAYABA KG,1,0,visible,"La mermelada es el resttltado de convertir la f ruta en pulpa por la acción del calor, mediante cocción, agregán. Esta fruta contiene un gran contenido de antioxidantes, fibra y vitamina A, B y C.","La mermelada es el resttltado de convertir la f ruta en pulpa por la acción del calor, mediante cocción, agregán. Esta fruta contiene un gran contenido de antioxidantes, fibra y vitamina A, B y C.",,,taxable,,1,,,0,1,,,,,1,,,3.56,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH224,VAINILLA S/C MC 200CC,1,0,visible,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,,,taxable,,1,,,0,1,,,,,1,,,1.99,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH225,VAINILLA MC 500CC,1,0,visible,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,,,taxable,,1,,,0,1,,,,,1,,,4.27,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH226,POLVO P/ HORNEAR CLABBER GIRL 230GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH227,PIÑA EN RODAJAS INPA 3KG,1,0,visible,"El sabor jugoso, dulce y fresco de la piña, presentada en unas exquisitas rodajas perfectamente bañadas en almíbar, para conceder un inigualable sabor dulce y delicado.","El sabor jugoso, dulce y fresco de la piña, presentada en unas exquisitas rodajas perfectamente bañadas en almíbar, para conceder un inigualable sabor dulce y delicado.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,,,,,,,
,simple,PRH228,AREQUIPE EL CORRAL 500 GRAMOS,1,0,visible,El arequipe es un exquisito producto de la repostería muy apreciado por el paladar del venezolano ya sea que se use como un ingrediente o simplemente se consuma directo de su envase.. Consumir este dulce mejora el animo y aumenta la energia estimulada por la glucosa.,El arequipe es un exquisito producto de la repostería muy apreciado por el paladar del venezolano ya sea que se use como un ingrediente o simplemente se consuma directo de su envase.. Consumir este dulce mejora el animo y aumenta la energia estimulada por la glucosa.,,,taxable,,1,,,0,1,,,,,1,,,3.63,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH229,PREMEZCLA PAN FINAS HIERBAS KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH230,PREMEZCLA PAN BAGUETTE 100% KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH231,MEZCLA PARA TORTA BRIGADEIRO RENATA 400GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH232,NESCAFE MOKACCINO 1.3KG,1,0,visible,Café NESCAFÉ® Mokaccino Cuando buscas la mezcla ideal entre café y chocolate.,Café NESCAFÉ® Mokaccino Cuando buscas la mezcla ideal entre café y chocolate.,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,,,,,,,
,simple,PRH233,NESCAFE CAPPUCCINO 1.3KG,1,0,visible,"El cappuccino es un café delicioso, que aúna lo mejor del espresso con leche espumosa para ofrecerte un sabor suave y delicioso en cada sorbo.","El cappuccino es un café delicioso, que aúna lo mejor del espresso con leche espumosa para ofrecerte un sabor suave y delicioso en cada sorbo.",,,taxable,,1,,,0,1,,,,,1,,,37.99,Granos y semillas,,,,,,,,,,,,,,,,,,
,simple,PRH234,NESCAFE VAINILLA 1.3KG,1,0,visible,Mezcla para preparar bebida instantánea de café con leche sabor a vainilla.,Mezcla para preparar bebida instantánea de café con leche sabor a vainilla.,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,,,,,,,
,simple,PRH235,MEZCLA PARA TORTA VAINILLA RENATA 400GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH236,BEBIDA ACHOCOLATADA SAVOY 1.6KG,1,0,visible,Bebida achocolatada.,Bebida achocolatada.,,,taxable,,1,,,0,1,,,,,1,,,43.07,Víveres,,,,,,,,,,,,,,,,,,
,simple,PRH237,MEZCLA PARA TORTA CHOCOLATE RENATA 400GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH238,PUDIN DE FRESA 100 GRAMOS,1,0,visible,"Un postre que se elabora vertiendo leche, de suave contectura muy dulce. Sabor a vainilla.","Un postre que se elabora vertiendo leche, de suave contectura muy dulce. Sabor a vainilla.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH239,REPOSTERIA CHOCOLATE BITTER 500GR,1,0,visible,"El chocolate de repostería es un chocolate al que se han añadido ingredientes lácteos, azúcares, lecitinas, vainillinas, etc.","El chocolate de repostería es un chocolate al que se han añadido ingredientes lácteos, azúcares, lecitinas, vainillinas, etc.",,,taxable,,1,,,0,1,,,,,1,,,16.82,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH240,MEZCLA PARA TORTA DE VAINILLA 500GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH241,REPOSTERIA CHOCOLATE BLANCO ST MORITZ 500 GRAMOS,1,0,visible,"El chocolate de repostería blanco, a diferencia de otras variedades, se caracteriza por su capacidad para fundirse de manera homogénea y mantener una textura suave incluso después de enfriarse.","El chocolate de repostería blanco, a diferencia de otras variedades, se caracteriza por su capacidad para fundirse de manera homogénea y mantener una textura suave incluso después de enfriarse.",,,taxable,,1,,,0,1,,,,,1,,,8.32,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH242,REPOSTERIA CHOCOLATE CON LECHE 500GR,1,0,visible,"El chocolate de repostería es un chocolate al que se han añadido ingredientes lácteos, azúcares, lecitinas, vainillinas, etc.","El chocolate de repostería es un chocolate al que se han añadido ingredientes lácteos, azúcares, lecitinas, vainillinas, etc.",,,taxable,,1,,,0,1,,,,,1,,,18.52,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH243,VAINILLA S/C EL NEGRITO 150ML,1,0,visible,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH244,VAINILLA C/C EL NEGRITO 150ML,1,0,visible,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH245,VAINILLA C/C EL NEGRITO 1LT,1,0,visible,"La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.","La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH246,VAINILLA C/C EL NEGRITO 300ML,1,0,visible,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,Es un concentrado que se obtiene de la vaina de la vainilla y sirve para aromatizar preparaciones,,,taxable,,1,,,0,1,,,,,1,,,3.7,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH247,CAPACILLOS N°10 UND,1,0,visible,"Moldes de papel encerado, se utilizan en la repostería para la elaboración de panecillos, puedes encontrarlos en diversos colores y con una gran variedad de dibujos y decoraciones.","Moldes de papel encerado, se utilizan en la repostería para la elaboración de panecillos, puedes encontrarlos en diversos colores y con una gran variedad de dibujos y decoraciones.",,,taxable,,1,,,0,1,,,,,1,,,0.4,Víveres,,,,,,,,,,,,,,,,,,
,simple,PRH248,PREMEZCLA PAN-FRIBACER MIGA OSCURA KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH249,VAINILLA MC 200CC,1,0,visible,"La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.","La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.",,,taxable,,1,,,0,1,,,,,1,,,2.1,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH250,VAINILLA MC 250ML,1,0,visible,"La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.","La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.",,,taxable,,1,,,0,1,,,,,1,,,2.45,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH251,VAINILLA MC LT,1,0,visible,"La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.","La vainilla se emplea como aromatizante, sobre todo en confitería, chocolatería y pastelería, en cremas, pasta de bizcocho, helados, compotas, frutas escalfadas y dulces de cocina. Es estimulante sobre el sistema nervioso central, tambien tienen efecto analgesicos y antisepticos.",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH253,PREMEZCLA PAN INTEGRAL KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH254,PREMEZCLA PAN MULTICEREALES 100% MIGA BLANCA KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH255,PREMEZCLA PAN BRIOCHE 100% FRESH KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH256,PREMEZCLA MUFFINS CHOCOLATE KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH257,PREMEZCLA BERLIN-DONNUTS-BOMBAS KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH258,PREMEZCLA BIZCOCHO MIGA ESPONJOSA KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH259,PREMEZCLA PAN CHAPATA KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH260,PREMEZCLA MERENGUE ITALIANO KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH261,PREMEZCLA MUFFINS VAINILLA KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH262,PREMEZCLA PAN MOLDE-SANDWICH 100% PLUS KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH263,PREMEZCLA CROISSANT KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH264,PREMEZCLA HAMBUERGUESA Y PERRO KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH265,PREMEZCLA PAN 8 CEREALES KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH266,PREMEZCLA HOJALDRE KEM 5KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH267,PREMEZCLA MACARONS KEM 3KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,,,,,,,
,simple,PRH268,COLOR ROJO BRILLANTE BACKER 500GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH272,COBERTURA CHOC C/LECHE ST. MORITZ 250GR,1,0,visible,Ideales para incorporar en productos horneados y para utilizar como decoración. ,Ideales para incorporar en productos horneados y para utilizar como decoración. ,,,taxable,,1,,,0,1,,,,,1,,,03.01,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH273,COBERTURA CHOC BITTER ST. MORITZ 250GR,1,0,visible,Ideales para incorporar en productos horneados y para utilizar como decoración. ,Ideales para incorporar en productos horneados y para utilizar como decoración. ,,,taxable,,1,,,0,1,,,,,1,,,03.01,Repostería,,,,,,,,,,,,,,,,,,
,simple,PRH274,COBERTURA DE CHOCOLATE BLANCO ST MORITZ 250 GRAMOS,1,0,visible,"La cobertura de chocolate blanco, con su textura cremosa y dulce sabor es un tipo de tableta que tiene más manteca de cacao que las normales, se usa en panaderia y reposteria en general, productos moldeados como tabletas, bombones, productos rellenos, etc","La cobertura de chocolate blanco, con su textura cremosa y dulce sabor es un tipo de tableta que tiene más manteca de cacao que las normales, se usa en panaderia y reposteria en general, productos moldeados como tabletas, bombones, productos rellenos, etc",,,taxable,,1,,,0,1,,,,,1,,,03.01,Repostería,,,,,,,,,,,,,,,,,,
